"x" "F"
"362" 2370.23391549516 0.654
"363" 2397.8119121624 0.662
"364" 2415.55910651977 0.667
"365" 2429.31836593677 0.671
"366" 2450.24445388825 0.677
"367" 2455.20872216047 0.679
"368" 2459.94611598985 0.68
"369" 2467.84553748683 0.682
"370" 2475.1598223136 0.685
"371" 2483.24320587847 0.687
"372" 2489.84580611986 0.689
"373" 2512.25336411985 0.695
"374" 2514.57760671106 0.696
"375" 2527.43561462676 0.7
"376" 2528.66514007224 0.7
"377" 2539.43397466545 0.703
"378" 2541.27700064866 0.704
"379" 2559.22257260487 0.709
"380" 2561.88171433995 0.709
"381" 2565.09260499204 0.71
"382" 2568.73668843203 0.711
"383" 2569.75287355595 0.712
"384" 2579.437766097 0.714
"385" 2587.01101106442 0.716
"386" 2593.20743120764 0.718
"387" 2595.32006788526 0.719
"388" 2596.1062988181 0.719
"389" 2635.60704077437 0.73
"390" 2641.26600371371 0.731
"391" 2643.28846737431 0.732
"392" 2652.83079752582 0.734
"393" 2656.27321052509 0.735
"394" 2656.52432453427 0.735
"395" 2666.74528164636 0.738
"396" 2668.14054899532 0.739
"397" 2695.59016696539 0.746
"398" 2708.89019200273 0.749
"399" 2732.28073526104 0.755
"400" 2734.58429379277 0.756
"401" 2748.60823535174 0.76
"402" 2751.56179058716 0.76
"403" 2765.58138064588 0.764
"404" 2776.33071088169 0.767
"405" 2779.7817121088 0.768
"406" 2788.44225223716 0.77
"407" 2790.03823843105 0.77
"408" 2793.94459905207 0.771
"409" 2851.25570990508 0.785
"410" 2859.78601692786 0.788
"411" 2865.7749374399 0.789
"412" 2899.78238978926 0.797
"413" 2903.15377530616 0.798
"414" 2911.89599623521 0.8
"415" 2916.57075260998 0.801
"416" 2926.82439110346 0.803
"417" 2932.81487548312 0.805
"418" 2936.03574837309 0.806
"419" 2951.66770618675 0.809
"420" 2958.25700068818 0.811
"421" 2959.10682480311 0.811
"422" 2972.55809607072 0.814
"423" 3000.28669212366 0.82
"424" 3001.67471472583 0.821
"425" 3016.81475323761 0.824
"426" 3030.25699472161 0.827
"427" 3052.82695769639 0.832
"428" 3057.87906133283 0.833
"429" 3068.58065353573 0.835
"430" 3070.02428500419 0.835
"431" 3082.13349946506 0.838
"432" 3082.24235493 0.838
"433" 3086.19550431807 0.839
"434" 3090.74327840469 0.84
"435" 3147.08682830081 0.851
"436" 3155.20091302766 0.853
"437" 3161.79631077 0.854
"438" 3187.43652312152 0.859
"439" 3196.17322983119 0.861
"440" 3207.3558709333 0.863
"441" 3211.89895587396 0.864
"442" 3232.88804555335 0.868
"443" 3251.83794585113 0.871
"444" 3254.76416176019 0.872
"445" 3257.8995755401 0.872
"446" 3264.51552837252 0.873
"447" 3272.87121629155 0.875
"448" 3296.0830470078 0.879
"449" 3322.09426140993 0.884
"450" 3328.95462380013 0.885
"451" 3336.53122975042 0.886
"452" 3369.42505642344 0.891
"453" 3395.52329687847 0.896
"454" 3414.09829137807 0.899
"455" 3421.58959103316 0.9
"456" 3424.02158305177 0.9
"457" 3438.00608927641 0.902
"458" 3447.24599477882 0.904
"459" 3453.75409937117 0.905
"460" 3469.65202270132 0.907
"461" 3471.09511242553 0.907
"462" 3484.11516868874 0.909
"463" 3491.56199402981 0.91
"464" 3556.15861312734 0.919
"465" 3618.1139951228 0.927
"466" 3630.28893910311 0.929
"467" 3672.5675026634 0.934
"468" 3682.53023910153 0.935
"469" 3701.0493991044 0.937
"470" 3701.52250428927 0.937
"471" 3737.3167250541 0.941
"472" 3762.37883301305 0.943
"473" 3794.19031791089 0.947
"474" 3814.59855893927 0.949
"475" 3855.41929143552 0.952
"476" 3861.16748794902 0.953
"477" 3866.55863696911 0.953
"478" 3873.92586935327 0.954
"479" 3915.89912754794 0.958
"480" 3940.35724236631 0.96
"481" 3941.11801964122 0.96
"482" 3986.43581136145 0.963
"483" 4025.57398217396 0.966
"484" 4026.77397342314 0.966
"485" 4035.92392983067 0.967
"486" 4081.59257174279 0.97
"487" 4088.77531325088 0.97
"488" 4123.92254111702 0.972
"489" 4138.45931121157 0.973
"490" 4299.28685218396 0.981
"491" 4309.58533593039 0.982
"492" 4333.26916713819 0.983
"493" 4536.2931354017 0.989
"494" 4671.4475323266 0.992
"495" 4717.68448502383 0.993
"496" 4890.84665474439 0.996
"497" 4929.20026643106 0.996
"498" 5211.31745720008 0.998
"499" 5606.75911740608 0.999
"500" 5629.86847638787 1
