"x" "F"
"316" 2099.72023640603 0.631
"317" 2105.7211318868 0.633
"318" 2108.33912035585 0.635
"319" 2111.21580967521 0.637
"320" 2121.23200107756 0.639
"321" 2121.50706425995 0.641
"322" 2121.70414397262 0.643
"323" 2124.0859357824 0.645
"324" 2124.2847777522 0.647
"325" 2127.68138541289 0.649
"326" 2143.09064479695 0.651
"327" 2156.88964525732 0.653
"328" 2159.44840242979 0.655
"329" 2182.47918429955 0.657
"330" 2198.00249663077 0.659
"331" 2200.89657918268 0.661
"332" 2202.95180039359 0.663
"333" 2205.67447010892 0.665
"334" 2220.57480730185 0.667
"335" 2221.80154023453 0.669
"336" 2223.74736739982 0.671
"337" 2227.06041585277 0.673
"338" 2230.11062982074 0.675
"339" 2231.89514175421 0.677
"340" 2234.75751643795 0.679
"341" 2242.35053499311 0.681
"342" 2249.834490711 0.683
"343" 2254.25897526066 0.685
"344" 2262.59218099802 0.687
"345" 2265.3623626547 0.689
"346" 2273.40818798006 0.691
"347" 2275.53707020619 0.693
"348" 2276.45973274223 0.695
"349" 2281.48414764512 0.697
"350" 2290.8230824659 0.699
"351" 2293.80431087641 0.701
"352" 2302.4291156511 0.703
"353" 2308.54620902604 0.705
"354" 2310.16656881587 0.707
"355" 2326.41188926092 0.709
"356" 2327.45794953312 0.711
"357" 2328.305243494 0.713
"358" 2335.8537968719 0.715
"359" 2337.22815562095 0.717
"360" 2348.1911769504 0.719
"361" 2350.97015196431 0.721
"362" 2370.23391549516 0.723
"363" 2397.8119121624 0.725
"364" 2415.55910651977 0.727
"365" 2429.31836593677 0.729
"366" 2450.24445388825 0.731
"367" 2455.20872216047 0.733
"368" 2459.94611598985 0.735
"369" 2467.84553748683 0.737
"370" 2475.1598223136 0.739
"371" 2483.24320587847 0.741
"372" 2489.84580611986 0.743
"373" 2512.25336411985 0.745
"374" 2514.57760671106 0.747
"375" 2527.43561462676 0.749
"376" 2528.66514007224 0.751
"377" 2539.43397466545 0.753
"378" 2541.27700064866 0.755
"379" 2559.22257260487 0.757
"380" 2561.88171433995 0.759
"381" 2565.09260499204 0.761
"382" 2568.73668843203 0.763
"383" 2569.75287355595 0.765
"384" 2579.437766097 0.767
"385" 2587.01101106442 0.769
"386" 2593.20743120764 0.771
"387" 2595.32006788526 0.773
"388" 2596.1062988181 0.775
"389" 2635.60704077437 0.777
"390" 2641.26600371371 0.779
"391" 2643.28846737431 0.781
"392" 2652.83079752582 0.783
"393" 2656.27321052509 0.785
"394" 2656.52432453427 0.787
"395" 2666.74528164636 0.789
"396" 2668.14054899532 0.791
"397" 2695.59016696539 0.793
"398" 2708.89019200273 0.795
"399" 2732.28073526104 0.797
"400" 2734.58429379277 0.799
"401" 2748.60823535174 0.801
"402" 2751.56179058716 0.803
"403" 2765.58138064588 0.805
"404" 2776.33071088169 0.807
"405" 2779.7817121088 0.809
"406" 2788.44225223716 0.811
"407" 2790.03823843105 0.813
"408" 2793.94459905207 0.815
"409" 2851.25570990508 0.817
"410" 2859.78601692786 0.819
"411" 2865.7749374399 0.821
"412" 2899.78238978926 0.823
"413" 2903.15377530616 0.825
"414" 2911.89599623521 0.827
"415" 2916.57075260998 0.829
"416" 2926.82439110346 0.831
"417" 2932.81487548312 0.833
"418" 2936.03574837309 0.835
"419" 2951.66770618675 0.837
"420" 2958.25700068818 0.839
"421" 2959.10682480311 0.841
"422" 2972.55809607072 0.843
"423" 3000.28669212366 0.845
"424" 3001.67471472583 0.847
"425" 3016.81475323761 0.849
"426" 3030.25699472161 0.851
"427" 3052.82695769639 0.853
"428" 3057.87906133283 0.855
"429" 3068.58065353573 0.857
"430" 3070.02428500419 0.859
"431" 3082.13349946506 0.861
"432" 3082.24235493 0.863
"433" 3086.19550431807 0.865
"434" 3090.74327840469 0.867
"435" 3147.08682830081 0.869
"436" 3155.20091302766 0.871
"437" 3161.79631077 0.873
"438" 3187.43652312152 0.875
"439" 3196.17322983119 0.877
"440" 3207.3558709333 0.879
"441" 3211.89895587396 0.881
"442" 3232.88804555335 0.883
"443" 3251.83794585113 0.885
"444" 3254.76416176019 0.887
"445" 3257.8995755401 0.889
"446" 3264.51552837252 0.891
"447" 3272.87121629155 0.893
"448" 3296.0830470078 0.895
"449" 3322.09426140993 0.897
"450" 3328.95462380013 0.899
"451" 3336.53122975042 0.901
"452" 3369.42505642344 0.903
"453" 3395.52329687847 0.905
"454" 3414.09829137807 0.907
"455" 3421.58959103316 0.909
"456" 3424.02158305177 0.911
"457" 3438.00608927641 0.913
"458" 3447.24599477882 0.915
"459" 3453.75409937117 0.917
"460" 3469.65202270132 0.919
"461" 3471.09511242553 0.921
"462" 3484.11516868874 0.923
"463" 3491.56199402981 0.925
"464" 3556.15861312734 0.927
"465" 3618.1139951228 0.929
"466" 3630.28893910311 0.931
"467" 3672.5675026634 0.933
"468" 3682.53023910153 0.935
"469" 3701.0493991044 0.937
"470" 3701.52250428927 0.939
"471" 3737.3167250541 0.941
"472" 3762.37883301305 0.943
"473" 3794.19031791089 0.945
"474" 3814.59855893927 0.947
"475" 3855.41929143552 0.949
"476" 3861.16748794902 0.951
"477" 3866.55863696911 0.953
"478" 3873.92586935327 0.955
"479" 3915.89912754794 0.957
"480" 3940.35724236631 0.959
"481" 3941.11801964122 0.961
"482" 3986.43581136145 0.963
"483" 4025.57398217396 0.965
"484" 4026.77397342314 0.967
"485" 4035.92392983067 0.969
"486" 4081.59257174279 0.971
"487" 4088.77531325088 0.973
"488" 4123.92254111702 0.975
"489" 4138.45931121157 0.977
"490" 4299.28685218396 0.979
"491" 4309.58533593039 0.981
"492" 4333.26916713819 0.983
"493" 4536.2931354017 0.985
"494" 4671.4475323266 0.987
"495" 4717.68448502383 0.989
"496" 4890.84665474439 0.991
"497" 4929.20026643106 0.993
"498" 5211.31745720008 0.995
"499" 5606.75911740608 0.997
"500" 5629.86847638787 0.999
