"x" "F"
"211" 352.656054128735 0.31
"212" 354.025010211461 0.312
"213" 355.034221307972 0.314
"214" 355.045095411779 0.314
"215" 355.809694006396 0.316
"216" 356.093926123579 0.316
"217" 356.33683438204 0.317
"218" 356.379397777711 0.317
"219" 356.468244966726 0.317
"220" 356.504920075601 0.317
"221" 356.653542553903 0.317
"222" 358.23954196457 0.32
"223" 358.241719601382 0.32
"224" 359.159983653079 0.322
"225" 359.577392395193 0.323
"226" 361.243664368214 0.326
"227" 362.060782290157 0.327
"228" 365.070783495485 0.333
"229" 365.77043160623 0.334
"230" 369.084644527733 0.341
"231" 369.712817607249 0.342
"232" 370.058958752475 0.343
"233" 370.211304099818 0.343
"234" 372.787715642366 0.348
"235" 375.238777367747 0.353
"236" 375.360434001022 0.353
"237" 375.608600288787 0.353
"238" 376.300978321771 0.355
"239" 377.199880039958 0.356
"240" 379.126277957929 0.36
"241" 379.251138428109 0.36
"242" 380.620290089667 0.363
"243" 381.536529534894 0.365
"244" 382.823469346717 0.367
"245" 383.84219746071 0.369
"246" 385.769507941491 0.373
"247" 386.258499431792 0.374
"248" 387.690522234699 0.377
"249" 388.278801883741 0.378
"250" 389.048279447853 0.379
"251" 391.482339400332 0.384
"252" 392.547603268432 0.386
"253" 392.681441679615 0.387
"254" 393.055281760715 0.387
"255" 395.116394045372 0.391
"256" 395.410621929357 0.392
"257" 395.790928911792 0.393
"258" 396.152282347751 0.393
"259" 398.004008962267 0.397
"260" 399.423573422028 0.4
"261" 400.310355770198 0.402
"262" 400.76376938085 0.403
"263" 400.849479926218 0.403
"264" 401.043182798166 0.403
"265" 401.159612541724 0.403
"266" 402.287116337191 0.406
"267" 402.913573840005 0.407
"268" 403.916391362961 0.409
"269" 408.205609608073 0.417
"270" 411.034964428374 0.423
"271" 413.122556603352 0.427
"272" 415.379163347371 0.432
"273" 415.906557507281 0.433
"274" 416.67790546056 0.434
"275" 416.811136236672 0.435
"276" 417.413886872882 0.436
"277" 417.936669373067 0.437
"278" 418.066422801962 0.437
"279" 418.423246175689 0.438
"280" 424.092540824493 0.449
"281" 425.203981187834 0.451
"282" 426.634007121218 0.454
"283" 428.128124676113 0.457
"284" 428.602142367594 0.458
"285" 428.982369229379 0.459
"286" 432.535114763297 0.466
"287" 432.799030200773 0.467
"288" 433.349046333819 0.468
"289" 433.786863490405 0.469
"290" 435.434007792376 0.472
"291" 437.81045308161 0.477
"292" 437.985784610763 0.477
"293" 438.044094316596 0.477
"294" 438.398150859819 0.478
"295" 438.892518900606 0.479
"296" 441.183322316516 0.483
"297" 442.048203509835 0.485
"298" 444.288839951827 0.489
"299" 444.940424064582 0.491
"300" 447.067861124686 0.495
"301" 448.256580381241 0.497
"302" 450.722525832379 0.502
"303" 451.109974633718 0.503
"304" 451.28961130494 0.503
"305" 452.41776911019 0.506
"306" 452.934744904077 0.507
"307" 457.617947336245 0.516
"308" 459.08771668572 0.519
"309" 460.897693833126 0.522
"310" 462.971339206939 0.526
"311" 463.640433740906 0.528
"312" 467.502352023557 0.535
"313" 467.716721450266 0.536
"314" 469.248527785716 0.539
"315" 470.366183879366 0.541
"316" 475.323544846397 0.551
"317" 476.425710545808 0.553
"318" 476.987388671817 0.554
"319" 478.484682825796 0.557
"320" 479.12187424099 0.558
"321" 483.340987589311 0.566
"322" 487.89202784576 0.575
"323" 490.775538677443 0.58
"324" 491.0504945629 0.581
"325" 492.286930668557 0.583
"326" 494.710170163636 0.588
"327" 494.916695755067 0.588
"328" 498.759461529844 0.595
"329" 505.330290900791 0.608
"330" 506.166966799745 0.609
"331" 506.70975826139 0.61
"332" 508.047313602036 0.613
"333" 508.685182991539 0.614
"334" 509.081159730211 0.615
"335" 510.038330142873 0.616
"336" 510.425517842564 0.617
"337" 511.345915518306 0.619
"338" 514.242159785274 0.624
"339" 515.715252105054 0.627
"340" 516.86015908408 0.629
"341" 517.136202655963 0.629
"342" 517.226289589417 0.629
"343" 517.423196556262 0.63
"344" 518.419205854475 0.632
"345" 518.88343529891 0.632
"346" 519.327027121721 0.633
"347" 520.522328667198 0.635
"348" 521.51631426612 0.637
"349" 525.57126789636 0.644
"350" 527.77131046451 0.648
"351" 529.056736109571 0.651
"352" 529.902963984647 0.652
"353" 532.652154353984 0.657
"354" 533.579921347413 0.658
"355" 537.97395287522 0.666
"356" 539.239246090659 0.668
"357" 539.983142611733 0.67
"358" 545.177482485314 0.678
"359" 554.103485209345 0.693
"360" 556.165748480833 0.697
"361" 561.30567943529 0.705
"362" 563.479237948048 0.709
"363" 563.853289103931 0.709
"364" 565.695531230455 0.712
"365" 565.791917527695 0.712
"366" 567.193185916708 0.714
"367" 568.360615771938 0.716
"368" 569.112434096666 0.717
"369" 569.42203144868 0.718
"370" 569.864123214958 0.719
